id_station_itinerance,id_pdc_itinerance,puissance_nominale
FRELCP12954088,FRELCEMF4M,300.0
FRIZFPFAST167,FRIZFEFAST16723,180.0
FRIZFPFAST220,FRIZFEFAST22011,150.0
FRIZFPFAST407,FRIZFEFAST40713,150.0
FRIZFPFAST442,FRIZFEFAST44213,180.0
FRIZFPFAST482,FRIZFEFAST48213,150.0
FRUBIP10536692,FRUBIE10017910,22.0
FRUBIP10536691,FRUBIE10091971,22.0
FRE04POAZS2812,FRE04EOAZS281273,150.0
FRIOYP13531274,FRIOYE475605,350.0
FRIIMPIZIM1,FRIIMEIZIM121,24.0
FRSIGPSIGE564,FRSIGESIGE56411,24.0
FRIZFPFAST230,FRIZFEFAST23013,150.0
FRIZFPFAST574,FRIZFEFAST57411,150.0
FRIZFPFAST48,FRIZFEFAST4811,150.0
FRSHEP4165677,FRSHEE1821,150.0
FRPLNP12936917,FRPLNEE0081532,38.0
FRIGFPFRAI30,FRIGFEFRAI3031,150.0
FRIZFPFAST169,FRIZFEFAST16911,150.0
FRIZFPFAST434,FRIZFEFAST43421,200.0
FRPLNP8257014,FRPLNEE0074112,38.0
FRIZFPFAST626,FRIZFEFAST62613,150.0
FRUBIP10536629,FRUBIE10079601,22.0
FRIZFPFAST411,FRIZFEFAST41123,150.0
FRUBIP10536646,FRUBIE10062651,22.0
FRIZFPFAST247,FRIZFEFAST24711,150.0
FRATLPFR00540,FRATLE006272,150.0
FRATLPFR00360,FRATLE006031,150.0
FRATLPFR00360,FRATLE006001,300.0
FRATLPFR00360,FRATLE006002,300.0
FRIZFPFAST25,FRIZFEFAST2523,150.0
FRPLNP8271651,FRPLNEH0010713,38.0
FRTSLP9507,FRTSLE120BR0,250.0
FRTSLP9507,FRTSLE1BLMM6,250.0
FRIMXPIMAX9,FRIMXEIMAX912,200.0
FRIZFPFAST408,FRIZFEFAST40823,150.0
FRIZFPFAST442,FRIZFEFAST44211,22.0
FRTSLP9507,FRTSLE0003OP,250.0
FRTSLP9507,FRTSLE120BJV,250.0
FRIZFPFAST738,FRIZFEFAST73821,150.0
FRFASP11568867,FRFASE3327901,400.0
FRIZFPFAST367,FRIZFEFAST36713,150.0
FRE04POAZS275,FRE04EOAZS27522,180.0
FRIZFPFAST329,FRIZFEFAST32911,150.0
FRIZFPFAST147,FRIZFEFAST14711,150.0
FRIZFPFAST642,FRIZFEFAST64213,200.0
FRPLNP10222524,FRPLNEE0072402,38.0
FRIZFPFAST1,FRIZFEFAST121,200.0
FRFASP11568867,FRFASE3327907,400.0
FRGLYPLYON124,FRGLYELYON12421,24.0
FRUBIP10536674,FRUBIE10069385,22.0
FRE04POAZS375,FRE04EOAZS37512,100.0
FRIZFPFAST265,FRIZFEFAST26513,150.0
FRE04POAZS264,FRE04EOAZS26412,200.0
FRIZFPFAST294,FRIZFEFAST29411,150.0
FRIZFPFAST511,FRIZFEFAST51113,150.0
FRPLNP10222524,FRPLNEH0030952,51.0
FRIZFPFAST276,FRIZFEFAST27613,180.0
FRIZFPFAST350,FRIZFEFAST35013,150.0
FRFASP11568743,FRFASE3310303,300.0
FRIZFPFAST182,FRIZFEFAST18211,150.0
FRIZFPFAST586,FRIZFEFAST58613,180.0
FRIZFPFAST555,FRIZFEFAST55513,150.0
FRIZFPFAST280,FRIZFEFAST28013,150.0
FRIZFPFAST680,FRIZFEFAST68011,150.0
FRFASP11568867,FRFASE3327908,400.0
FRIIMPIZIM87,FRIIMEIZIM8711,24.0
FRFASP11568730,FRFASE3310004,300.0
FRIZFPFAST755,FRIZFEFAST75513,150.0
FRIZFPFAST482,FRIZFEFAST48211,150.0
FRIZFPFAST62,FRIZFEFAST6213,150.0
FRFASP11568872,FRFASE3326601,400.0
FRIGFPFRAI17,FRIGFEFRAI1741,150.0
FRGLYPLYON190,FRGLYELYON19021,24.0
FRIOYP13530909,FRIOYE410353,50.0
FRIOYP13531035,FRIOYE409204,350.0
FRSHEP5605635,FRSHEE931,300.0
FRIOYP13531100,FRIOYE404101,350.0
FRIOYP13531163,FRIOYE401802,350.0
FRUBIP10536707,FRUBIE10033873,22.0
FRIZFPFAST608,FRIZFEFAST60812,22.0
FRIOYP13530946,FRIOYE403601,350.0
FRIZFPFAST270,FRIZFEFAST27013,150.0
FRIZFPFAST106,FRIZFEFAST10611,150.0
FRIZFPFAST35,FRIZFEFAST3511,150.0
FRFASP11568872,FRFASE3326604,400.0
FRIZFPFAST11,FRIZFEFAST1111,150.0
FRIZFPFAST509,FRIZFEFAST50921,150.0
FRSIGPSIGE535,FRSIGESIGE53521,50.0
FRIGFPFRAI23,FRIGFEFRAI2341,150.0
FRIZFPFAST72,FRIZFEFAST7213,150.0
FRFASP11568872,FRFASE3326606,400.0
FRGLYPLYON65,FRGLYELYON6513,100.0
FRSHEP4727269,FRSHEE3303,150.0
FRIZFPFAST434,FRIZFEFAST43431,200.0
FRSHEP5233163,FRSHEE872,300.0
FRFASP11568719,FRFASE3309910,300.0
FRIZFPFAST13,FRIZFEFAST1311,150.0
FRE04POAZS260,FRE04EOAZS26011,150.0
FRIZFPFAST343,FRIZFEFAST34313,150.0
FRFASP11568709,FRFASE3300408,300.0
FRGLYPLYON67,FRGLYELYON6721,24.0
FRIZFPFAST84,FRIZFEFAST8413,150.0
FRPLNP9003640,FRPLNEH0011781,150.0
FRIZFPFAST70,FRIZFEFAST7021,150.0
FRIZFPFAST237,FRIZFEFAST23721,150.0
FRUBIP10536652,FRUBIE10085124,22.0
FRUBIP13217766,FRUBIE10093774,22.0
FRPLNP11462524,FRPLNEH0030613,200.0
FRIGFPFRAI14,FRIGFEFRAI1431,150.0
FRIZFPFAST516,FRIZFEFAST51621,150.0
FRIIMPIZIM7,FRIIMEIZIM711,24.0
FRUBIP10536694,FRUBIE10010679,22.0
FRIZFPFAST152,FRIZFEFAST15213,180.0
FRIZFPFAST283,FRIZFEFAST28313,150.0
FRFASP11568709,FRFASE3300402,300.0
FRIZFPFAST603,FRIZFEFAST60313,150.0
FRIGFPFRAI42,FRIGFEFRAI4232,150.0
FRGLYPLYON212,FRGLYELYON21211,24.0
FRIZFPFAST127,FRIZFEFAST12711,150.0
FRSHEP5869993,FRSHEE3863,300.0
FRIZFPFAST643,FRIZFEFAST64311,150.0
FRVIAP121053,FRVIAE12346304894,22.0
FRVIAP122251,FRVIAE12346438462,22.0
FRVIAP122023,FRVIAE12345955432,22.0
FRVIAP123006,FRVIAE20123006014,7.4
FRUBIP10536637,FRUBIE10031953,22.0
FRIZFPFAST360,FRIZFEFAST36023,150.0
FRIZFPFAST336,FRIZFEFAST33611,150.0
FRE04POAZS164,FRE04EOAZS16423,150.0
FRIOYP13531175,FRIOYE408373,400.0
FRVIAP123015,FRVIAE20123015046,7.4
FRVIAP123001,FRVIAE20123001011,7.4
FRVIAP123019,FRVIAE20123019032,7.4
FRVIAP122009,FRVIAE12346008202,22.0
FRVIAP121011,FRVIAE10001251243,22.0
FRPLNP9600019,FRPLNEH0005493,38.0
FRVIAP122094,FRVIAE12345955474,22.0
FRVIAP123021,FRVIAE20123020022,7.4
FRVIAP123013,FRVIAE20123013022,11.0
FRVIAP122021,FRVIAE12346233277,22.0
FRVIAP122021,FRVIAE12346233279,22.0
FRPLNP11462524,FRPLNEH0030611,200.0
FRIZFPFAST271,FRIZFEFAST27113,150.0
FRUBIP13219301,FRUBIE10099120,22.0
FRVIAP123002,FRVIAE20123002048,7.4
FRIZFPFAST321,FRIZFEFAST32113,180.0
FRE04POAZS221,FRE04EOAZS22123,150.0
FRFASP11568738,FRFASE3311201,300.0
FRIZFPFAST466,FRIZFEFAST46613,150.0
FRVIAP121053,FRVIAE12346304893,22.0
FRVIAP121003,FRVIAE10001249242,22.0
FRVIAP143030,FRVIAE10001208431,22.0
FRVIAP123019,FRVIAE20123019022,7.4
FRPLNP9827703,FRPLNEH0011203,38.0
FRPLNP10525924,FRPLNEH0030821,400.0
FRUBIP10536681,FRUBIE10091851,22.0
FRVIAP122028,FRVIAE12345955641,22.0
FRVIAP122009,FRVIAE12346008208,22.0
FRVIAP123001,FRVIAE20123001084,7.4
FRVIAP122110,FRVIAE20122110015,22.0
FRVIAP122053,FRVIAE12345955261,22.0
FRVIAP122003,FRVIAE10001444691,22.0
FRVIAP122074,FRVIAE20122074015,22.0
FRVIAP122006,FRVIAE12345724921,22.0
FRVIAP143016,FRVIAE10001158002,22.0
FRVIAP122024,FRVIAE12345951856,22.0
FRVIAP143035,FRVIAE10001208392,22.0
FRVIAP121005,FRVIAE10001249232,22.0
FRVIAP141019,FRVIAE20141019011,22.0
FRVIAP123004,FRVIAE20123004028,7.4
FRVIAP121052,FRVIAE12346274941,22.0
FRVIAP142062,FRVIAE20142062012,22.0
FRVIAP123015,FRVIAE201230150110,7.4
FRVIAP122019,FRVIAE123459548810,22.0
FRVIAP122148,FRVIAE20122148013,22.0
FRVIAP141051,FRVIAE20141051012,22.0
FRVIAP123021,FRVIAE20123020026,7.4
FRVIAP121039,FRVIAE10001534251,22.0
FRVIAP122067,FRVIAE20122067013,22.0
FRVIAP122027,FRVIAE12345951592,22.0
FRVIAP122038,FRVIAE12345951842,22.0
FRVIAP122006,FRVIAE12345724881,22.0
FRVIAP142056,FRVIAE20142056012,22.0
FRVIAP122245,FRVIAE12346399268,22.0
FRVIAP141074,FRVIAE20141074012,22.0
FRVIAP122053,FRVIAE12345955262,22.0
FRVIAP143027,FRVIAE10001205711,22.0
FRVIAP143002,FRVIAE10001092951,22.0
FRVIAP122015,FRVIAE12346139765,22.0
FRVIAP123020,FRVIAE20123020012,7.4
FRVIAP142100,FRVIAE20142100012,22.0
FRVIAP122068,FRVIAE201220680111,22.0
FRIGFPFRAI21,FRIGFEFRAI2131,150.0
FRIZFPFAST569,FRIZFEFAST56913,150.0
FRIZFPFAST460,FRIZFEFAST46011,150.0
FRUBIP10536626,FRUBIE10033822,22.0
FRIZFPFAST297,FRIZFEFAST29731,150.0
FRFASP12249018,FRFASE3309602,300.0
FRVIAP123015,FRVIAE20123015038,7.4
FRVIAP122006,FRVIAE12345724872,22.0
FRVIAP121060,FRVIAE12346285674,22.0
FRVIAP123024,FRVIAE20123024012,7.4
FRTSLP9507,FRTSLE120BXQ,250.0
FRVIAP141170,FRVIAE20141170021,22.0
FRVIAP123001,FRVIAE20123001044,7.4
FRTSLP9507,FRTSLE0003NX,250.0
FRSHEP6667146,FRSHEE4361,150.0
FRTSLP9507,FRTSLE0003O3,250.0
FRTSLP9507,FRTSLE0003OL,250.0
FRIOYP13530914,FRIOYE416803,350.0
FRVIAP122096,FRVIAE123459554611,22.0
FRVIAP141115,FRVIAE20141115011,22.0
FRVIAP122093,FRVIAE20122093014,22.0
FRVIAP123021,FRVIAE20123021022,7.4
FRVIAP142046,FRVIAE20142046011,22.0
FRVIAP121045,FRVIAE12346112024,22.0
FRVIAP122021,FRVIAE12346233272,22.0
FRVIAP131839,FRVIAE10001318394,22.0
FRVIAP121009,FRVIAE10001238654,22.0
FRVIAP123009,FRVIAE20123009018,7.4
FRVIAP123015,FRVIAE20123015043,7.4
FRVIAP122172,FRVIAE20122172025,22.0
FRVIAP141055,FRVIAE20141055011,22.0
FRVIAP122008,FRVIAE12345727991,22.0
FRVIAP122039,FRVIAE123463311212,22.0
FRVIAP122018,FRVIAE12346216491,22.0
FRVIAP121041,FRVIAE12345715401,22.0
FRVIAP122022,FRVIAE12346286827,22.0
FRVIAP122018,FRVIAE12346216452,22.0
FRVIAP122032,FRVIAE123463250910,22.0
FRVIAP123015,FRVIAE20123015031,7.4
FRVIAP122052,FRVIAE12346382743,22.0
FRVIAP122007,FRVIAE12345724822,22.0
FRVIAP122044,FRVIAE12346354587,22.0
FRIZFPFAST689,FRIZFEFAST68911,150.0
FRIZFPFAST291,FRIZFEFAST29121,150.0
FRIZFPFAST173,FRIZFEFAST17323,150.0
FRPLNP12936917,FRPLNEH0029712,51.0
FRIZFPFAST756,FRIZFEFAST75613,200.0
FRVIAP122110,FRVIAE20122110019,22.0
FRVIAP141056,FRVIAE20141056012,22.0
FRVIAP122195,FRVIAE20122195028,22.0
FRVIAP122106,FRVIAE20122106028,22.0
FRFASP11568864,FRFASE3325710,400.0
FRVIAP123016,FRVIAE20123016048,7.4
FRVIAP121039,FRVIAE10001534252,22.0
FRVIAP142087,FRVIAE20142087012,22.0
FRVIAP121004,FRVIAE10001249253,22.0
FRVIAP142054,FRVIAE20142054012,22.0
FRVIAP122245,FRVIAE12346399264,22.0
FRIOYP13530982,FRIOYE432652,50.0
FRIOYP13530840,FRIOYE402753,50.0
FREVZP02CA02A9C1244BF7A7A01EDBA8F5C,FREVZEBAWI2,240.0
FRTSLP9507,FRTSLE0003ON,250.0
FRTSLP9507,FRTSLE120C2A,250.0
FRIZFPFAST446,FRIZFEFAST44611,150.0
FRIZFPFAST43,FRIZFEFAST4311,150.0
FRIGFPFRAI45,FRIGFEFRAI4542,150.0
FRIZFPFAST352,FRIZFEFAST35211,150.0
FRTSLP9507,FRTSLE1BLJQX,250.0
FRTSLP9507,FRTSLE0003OF,250.0
FRTSLP30032,FRTSLE0DDQQB,250.0
FRTSLP30032,FRTSLE0DDQQ1,250.0
FRTSLP9507,FRTSLE120BQZ,250.0
FRTSLP30032,FRTSLE0DDQQ9,250.0
FRTSLP30032,FRTSLE0DDQPZ,250.0
FRPLNP4118449,FRPLNEH0007433,38.0
FRUBIP10536683,FRUBIE10003816,22.0
FRATLPFR00680,FRATLE102462,600.0
FRIZFPFAST448,FRIZFEFAST44813,150.0
FRPLNP11944890,FRPLNEH0030532,51.0
FRGLYPLYON166,FRGLYELYON16621,100.0
FRILFPLFRE4,FRILFELFRE421,150.0
FRATLPFR01061,FRATLE107251,600.0
FRATLPFR00705,FRATLE111042,600.0
FRATLPFR01138,FRATLE103682,600.0
FRATLPFR01138,FRATLE103681,600.0
FRATLPFR01079,FRATLE103411,300.0
FRATLPFR01079,FRATLE103422,300.0
FRATLPFR00690,FRATLE102511,300.0
FRATLPFR00690,FRATLE102522,300.0
FRATLPFR00690,FRATLE101992,300.0
FRATLPFR00974,FRATLE102561,300.0
FRATLPFR00514,FRATLE104512,300.0
FRFASP11568703,FRFASE3304905,300.0
FRUBIP10536676,FRUBIE10050507,22.0
FRPLNP9156829,FRPLNEH0008932,51.0
FRATLPFR00271,FRATLE005903,22.0
FRATLPFR00304,FRATLE005991,150.0
FRZEEP90277952,FRZEEE12346380531,22.08
FRATLPFR00304,FRATLE005972,300.0
FRATLPFR00304,FRATLE005961,300.0
FRIZFPFAST266,FRIZFEFAST26613,150.0
FRPLNP11043688,FRPLNEH0015983,300.0
FRIZFPFAST215,FRIZFEFAST21512,180.0
FRATLPFR00292,FRATLE002192,22.0
FRATLPFR00292,FRATLE002201,150.0
FRATLPFR00292,FRATLE002202,150.0
FRATLPFR00526,FRATLE002232,150.0
FRATLPFR00322,FRATLE002412,300.0
FRFASP11568837,FRFASE3320912,300.0
FRATLPFR00525,FRATLE002272,22.0
FRATLPFR00525,FRATLE002271,22.0
FRATLPFR00606,FRATLE002362,150.0
FRATLPFR00606,FRATLE003672,150.0
FRATLPFR00334,FRATLE002032,150.0
FRATLPFR00328,FRATLE001722,22.0
FRATLPFR00328,FRATLE001721,22.0
FRATLPFR00265,FRATLE001692,22.0
FRSWSP90416417,FRSWSE12346600521,22.08
FRIZFPFAST189,FRIZFEFAST18911,150.0
FRIZFPFAST107,FRIZFEFAST10713,150.0
FRIZFPFAST303,FRIZFEFAST30323,150.0
FRIZFPFAST479,FRIZFEFAST47913,180.0
FRA79P90932676,FRA79E12346973501,22.08
FRFASP11568729,FRFASE3300801,300.0
FRA79P90932679,FRA79E12346973531,22.08
FRYAWP90938287,FRYAWE1234702004DC5,300.0
FRATLPFR00362,FRATLE104132,150.0
FRATLPFR00362,FRATLE104131,150.0
FRATLPFR00362,FRATLE104121,150.0
FRYAWP90938287,FRYAWE1234702003DC2,300.0
FRIZFPFAST81,FRIZFEFAST8111,150.0
FRATLPFR00355,FRATLE100182,300.0
FRATLPFR00355,FRATLE100181,300.0
FRZEEP90352328,FRZEEE12346500541,22.08
FRSRGP90357493,FRSRGE12346509381,22.08
FRATLPFR00309,FRATLE004444,22.0
FRATLPFR00309,FRATLE004454,22.0
FRATLPFR00309,FRATLE004451,300.0
FRATLPFR00309,FRATLE004361,150.0
FRMGPP93032B,FRMGPE93032BB1P1,22.0
FRPLNP12936923,FRPLNEE0072381,38.0
FRSRGP90357493,FRSRGE12346509382,22.08
FRSRGP90357510,FRSRGE12346509571,11.04
FRUBIP10536683,FRUBIE10045663,22.0
FRSRGP90357512,FRSRGE12346509612,22.08
FRSRGP90357517,FRSRGE12346509661,22.08
FRIIMPIZIM51,FRIIMEIZIM5121,24.0
FRSHEP5242817,FRSHEE1801,300.0
FRMGPP93032B,FRMGPE93032BB1P2,22.0
FRMGPP93032B,FRMGPE93032BB1P3,22.0
FRIZFPFAST743,FRIZFEFAST74311,150.0
FRFASP11568739,FRFASE3311003,300.0
FRM06PNICE68,FRM06ENICE6821,50.0
FRSHEP3780497,FRSHEE6901,300.0
FRIZFPFAST638,FRIZFEFAST63811,150.0
FRGLYPLYON67,FRGLYELYON6711,24.0
FRMGPP93032B,FRMGPE93032BB1P4,22.0
FRSIGPSIGE165,FRSIGESIGE16511,24.0
FRIOYP13531330,FRIOYE482853,50.0
FRUBIP10536674,FRUBIE10065383,22.0
FRIZFPFAST115,FRIZFEFAST11513,150.0
FRUBIP13223314,FRUBIE10015992,22.0
FRIZFPFAST528,FRIZFEFAST52823,150.0
FRMGPP93032B,FRMGPE93032BB1P5,2.3
FRIZFPFAST745,FRIZFEFAST74511,150.0
FRIOYP13531314,FRIOYE468010,350.0
FRIMXPIMAX7,FRIMXEIMAX721,100.0
FRE04POAZS375,FRE04EOAZS37511,100.0
FRMFCPCHAMBRAY,FRMFCECHAMBRAY6,320.0
FRMFCPCHAMBRAY,FRMFCECHAMBRAY7,23.04
FRPLNP11946038,FRPLNEH0035242,1200.0
FRUBIP10536611,FRUBIE10049088,22.0
FRIZFPFAST35,FRIZFEFAST3513,150.0
FRIZFPFAST153,FRIZFEFAST15311,150.0
FRMFCPMETZ,FRMFCEMETZ2,320.0
FRIZFPFAST135,FRIZFEFAST13513,150.0
FRIZFPFAST296,FRIZFEFAST29613,150.0
FRFASP11932476,FRFASE3332104,400.0
FRIZFPFAST277,FRIZFEFAST27731,150.0
FRIZFPFAST287,FRIZFEFAST28711,150.0
FRLDLPLFR2670EVCP,FRLDLE00006739,180.0
FRLDLPLFR2670EVCP,FRLDLE00006740,180.0
FRLDLPLFR1188EVCP,FRLDLE00006734,180.0
FRLDLPLFR1188EVCP,FRLDLE00006733,180.0
FRMFCPNARBONNE,FRMFCENARBONNE7,22.08
FRELCP12954683,FRELCE565L,300.0
FRIZFPFAST219,FRIZFEFAST21911,150.0
FRIZFPFAST250,FRIZFEFAST25011,150.0
FRIZFPFAST323,FRIZFEFAST32313,150.0
FRPLNP11514192,FRPLNEH0022192,51.0
FRIZFPFAST75,FRIZFEFAST7511,150.0
FRIZFPFAST585,FRIZFEFAST58513,150.0
FRMFCPSAINTETIENNE,FRMFCESAINTETIENNE7,22.08
FRBPEP3EA005,FRBPEE3EA0053333,32.0
FRBPEP3EA003,FRBPEE3EA0030509,100.0
FRBPEP3EA003,FRBPEE3EA0030510,100.0
FRBPEP3EA051,FRBPEE3EA0511121,100.0
FRBPEP3EA051,FRBPEE3EA0511122,100.0
FRBPEP3EA036,FRBPEE3EA0360101,200.0
FRBPEP3EA036,FRBPEE3EA0360102,200.0
FRBPEP3EA036,FRBPEE3EA0360103,200.0
FRBPEP3EA036,FRBPEE3EA0360104,32.0
FRBPEP3EA005,FRBPEE3EA0050707,32.0
FRLDLPLFR3061EVCP,FRLDLE00006729,22.0
FRBPEP3EA006,FRBPEE3EA0061223,100.0
FRBPEP3EA006,FRBPEE3EA0061224,100.0
FRBPEP3EA006,FRBPEE3EA0060713,500.0
FRBPEP3EA006,FRBPEE3EA0060714,500.0
FRLDLPLFR3061EVCP,FRLDLE00006730,22.0
FRLDLPLFR2670EVCP,FRLDLE00006741,22.0
FRLDLPLFR2670EVCP,FRLDLE00006742,22.0
FRE04POAZS256,FRE04EOAZS25613,150.0
FRLDLPLFR2670EVCP,FRLDLE00006744,22.0
FRLDLPLFR2670EVCP,FRLDLE00006743,22.0
FRLDLPLFR2009EVCP,FRLDLE00006735,180.0
FRLDLPLFR2009EVCP,FRLDLE00006736,180.0
FRBPEP3EA051,FRBPEE3EA0510203,100.0
FRBPEP3EA051,FRBPEE3EA0510204,100.0
FRA79P90889167,FRA79E12346905374,1.84
FRA79P90889168,FRA79E12346905383,1.84
FRBPEP3EA003,FRBPEE3EA0030305,500.0
FRBPEP3EA003,FRBPEE3EA0030306,500.0
FRBPEP3EA003,FRBPEE3EA0030816,500.0
FRBPEP3EA003,FRBPEE3EA0030817,500.0
FRLDLPLFR4131EVCP,FRLDLE00006905,22.0
FRLDLPLFR4131EVCP,FRLDLE00006906,22.0
FRIXLPLIMO88,FRIXLELIMO8813,100.0
FRA79P90889159,FRA79E12346905292,22.08
FRA79P90889165,FRA79E12346905354,1.84
FRIOYP13530849,FRIOYE448302,350.0
FRBPEP3EA004,FRBPEE3EA0040204,500.0
FRBPEP3EA004,FRBPEE3EA0040205,500.0
FRIZFPFAST463,FRIZFEFAST46321,150.0
FRLDLPLFR4131EVCP,FRLDLE00006897,120.0
FRLDLPLFR4131EVCP,FRLDLE00006898,60.0
FRLDLPLFR0204EVCP,FRLDLE00006777,120.0
FRLDLPLFR0204EVCP,FRLDLE00006778,120.0
FRLDLPLFR2009EVCP,FRLDLE00006737,22.0
FRLDLPLFR2009EVCP,FRLDLE00006738,22.0
FRGSPP90929288,FRGSPE12346970562,7.36
FRA79P90932643,FRA79E12346973212,22.08
FRIOYP13530844,FRIOYE440410,350.0
FRIZFPFAST22,FRIZFEFAST2213,150.0
FRBPEP3EA005,FRBPEE3EA0054444,32.0
FRBPEP3EA005,FRBPEE3EA0054646,32.0
FRBPEP3EA036,FRBPEE3EA0360205,600.0
FRBPEP3EA036,FRBPEE3EA0360206,600.0
FRBPEP3EA005,FRBPEE3EA0051111,32.0
FRBPEP3EA005,FRBPEE3EA0050202,32.0
FRA79P90932649,FRA79E12346974452,50.0
FRLDLPLFR3061EVCP,FRLDLE00006725,120.0
FRLDLPLFR3061EVCP,FRLDLE00006726,120.0
FRA79P91004721,FRA79E12347181383,2.88
FRA79P91004801,FRA79E12347181451,22.08
FRA79P91004802,FRA79E12347181472,22.08
FRA79P91004802,FRA79E12347181471,22.08
FRIZFPFAST487,FRIZFEFAST48711,150.0
FRLDLPLFR3061EVCP,FRLDLE00006727,22.0
FRLDLPLFR3061EVCP,FRLDLE00006728,22.0
FRIOYP13530824,FRIOYE452055,50.0
FRBPEP3EA006,FRBPEE3EA0061019,150.0
FRBPEP3EA003,FRBPEE3EA0030714,300.0
FRBPEP3EA003,FRBPEE3EA0030715,500.0
FRBPEP3EA006,FRBPEE3EA0061020,150.0
FRIOYP13530844,FRIOYE440412,350.0
FRBPEP3EA021,FRBPEE3EA0211113,500.0
FRBPEP3EA021,FRBPEE3EA0211114,500.0
FRA79P90955104,FRA79E12347058713,1.84
FRBPEP3EA006,FRBPEE3EA0060509,375.0
FRBPEP3EA006,FRBPEE3EA0060510,375.0
FRIZFPFAST497,FRIZFEFAST49712,22.0
FRBPEP3EA006,FRBPEE3EA0060917,375.0
FRBPEP3EA006,FRBPEE3EA0060918,375.0
FRA79P90955104,FRA79E12347058711,22.08
FRA79P90955103,FRA79E12347058703,1.84
FRZEEP91312880,FRZEEE12348735154,3.68
FRBPEP3EA005,FRBPEE3EA0053737,32.0
FRBPEP3EA005,FRBPEE3EA0051919,32.0
FRLDLPLFR4131EVCP,FRLDLE00006899,22.0
FRBPEP3EA005,FRBPEE3EA0054949,32.0
FRBPEP3EA003,FRBPEE3EA0030611,500.0
FRBPEP3EA003,FRBPEE3EA0030613,32.0
FRBPEP3EA003,FRBPEE3EA0030612,500.0
FRBPEP3EA005,FRBPEE3EA0050808,32.0
FRBPEP3EA005,FRBPEE3EA0051212,32.0
FRLDLPLFR4131EVCP,FRLDLE00006900,22.0
FRA79P90992147,FRA79E12347135932,22.08
FRIZFPFAST187,FRIZFEFAST18713,150.0
FRGSPP90982597,FRGSPE12345957352,22.08
FRIZFPFAST615,FRIZFEFAST61513,180.0
FRIOYP13530844,FRIOYE440414,350.0
FRA79P90991854,FRA79E12347133881,22.08
FRBPEP3EA007,FRBPEE3EA0070816,500.0
FRBPEP3EA007,FRBPEE3EA0070817,500.0
FRSWSP90994512,FRSWSE12347139291,400.0
FRA79P90991930,FRA79E12347134062,22.08
FRSWSP90994538,FRSWSE12347141032,22.08
FRBPEP3EA005,FRBPEE3EA0055050,32.0
FRBPEP3EA005,FRBPEE3EA0051313,32.0
FRBPEP3EA039,FRBPEE3EA0390511,600.0
FRBPEP3EA039,FRBPEE3EA0390512,600.0
FRBPEP3EA021,FRBPEE3EA0211419,500.0
FRBPEP3EA021,FRBPEE3EA0211420,500.0
FRBPEP3EA039,FRBPEE3EA0390101,200.0
FRBPEP3EA039,FRBPEE3EA0390102,200.0
FRBPEP3EA039,FRBPEE3EA0390103,200.0
FRBPEP3EA039,FRBPEE3EA0390104,32.0
FRBPEP3EA003,FRBPEE3EA0031836,500.0
FRBPEP3EA003,FRBPEE3EA0031837,500.0
FRBPEP3EA006,FRBPEE3EA0060203,500.0
FRBPEP3EA006,FRBPEE3EA0060204,500.0
FRBPEP3EA005,FRBPEE3EA0053434,32.0
FRLDLPLFR4131EVCP,FRLDLE00006901,22.0
FRLDLPLFR4131EVCP,FRLDLE00006902,22.0
FRE04POAZS237,FRE04EOAZS23711,24.0
FRA79P91050944,FRA79E12347315353,2.88
FRSWSP91050107,FRSWSE12347306634,400.0
FRIOYP13531175,FRIOYE408372,400.0
FRIGFPFRAI64,FRIGFEFRAI6441,150.0
FRA79P91050910,FRA79E12347315243,2.88
FRIOYP13531269,FRIOYE477103,350.0
FRIOYP13530894,FRIOYE404051,43.0
FRPLNP10525828,FRPLNEH0031013,150.0
FRLDLPLFR4131EVCP,FRLDLE00006903,22.0
FRLDLPLFR4131EVCP,FRLDLE00006904,22.0
FRS14PDBTL2966A95,FRS14EDBTL2966A952,22.0
FRBPEP3EA005,FRBPEE3EA0052323,32.0
FRBPEP3EA005,FRBPEE3EA0052525,32.0
FRIOYP13530976,FRIOYE409402,350.0
FRA79P91083973,FRA79E12347489222,22.08
FRIGFPFRAI7,FRIGFEFRAI722,150.0
FRIOYP13531269,FRIOYE477105,350.0
FRIZFPFAST376,FRIZFEFAST37621,150.0
FRBPEP3EA006,FRBPEE3EA0061529,100.0
FRBPEP3EA006,FRBPEE3EA0061530,100.0
FRFASP11568651,FRFASE3302702,300.0
FRBPEP3EA006,FRBPEE3EA0060611,500.0
FRBPEP3EA006,FRBPEE3EA0060612,500.0
FRBPEP3EA006,FRBPEE3EA0060101,500.0
FRBPEP3EA006,FRBPEE3EA0060102,500.0
FRBPEP3EA006,FRBPEE3EA0060815,500.0
FRBPEP3EA006,FRBPEE3EA0060816,500.0
FRBPEP3EA008,FRBPEE3EA0080203,500.0
FRBPEP3EA008,FRBPEE3EA0080204,500.0
FRBPEP3EA008,FRBPEE3EA0080509,500.0
FRBPEP3EA008,FRBPEE3EA0080510,500.0
FRBPEP3EA005,FRBPEE3EA0054848,32.0
FRSIGPSIGE164,FRSIGESIGE16411,24.0
FRUBIP10536634,FRUBIE10038683,22.0
FRDRVPCRFMKT731701,FRDRVE22011A00002201P1,50.0
FRYAWP91246198,FRYAWE1234840033DC1,400.0
