created_at,updated_at,id,adresse_station,code_insee_commune,coordonneesxy
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",eca6fe4e-905b-41df-acda-8dd08f621868,0 Autoroute A43 Aire du Granier 73800 Myans,,"[5.9732,45.52667]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b70c0d76-ba0c-4ae6-9270-3785f707513a,8 Boulevard du Général Martial Valin 75015 Paris,,"[2.277903,48.83624]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",3ea84660-92bb-49e8-a52d-602707605c2d,0 avenue du Capitaine Tarron 78140 Vélizy-Villacoublay,,"[2.190194,48.782472]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",356a8a64-e137-4479-a3bd-b6c35a884cd4,1 Place Victor Hugo 83310 COGOLIN,,"[6.534659,43.250675]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c570302c-6855-42d1-a742-1864fcbd5562,1 Rue du Cabro d'or 83310 Grimaud,,"[6.522957,43.274431]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c2786d63-dd00-42b3-b9f0-1b649fcc3ccb,1-2 Place Foisy 83420 La Croix-Valmer,,"[6.568269,43.208994]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",7229ab97-34a9-4ab3-9f82-a77b7dff1e48,0 Rue des filles d'Avignon 84000 Avignon,,"[4.876649,43.925813]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",a7c5fe06-1907-4a97-8601-00870f91d966,1 Boulevard de la liberation 83640 Saint Zacharie,,"[5.706148,43.384124]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",d1dae4dd-1a58-4941-95d1-ea0887db45e3,Parking communal du Trident 83850 Gassin,,"[6.586437,43.262611]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",99190318-29c2-41bb-af0e-758d89f16d0f,0 Boulevard Beauséjour 84000 Avignon,,"[4.821433,43.939104]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",623f4fcb-adaa-467f-93b8-fc9dbffac3f8,0 Rue Léon Honoré Labande 84000 Avignon,,"[4.798628,43.937354]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",836e7c90-d882-48a5-b52c-4f20a4d25d4e,8 Rue Mourre 84000 Avignon,,"[4.825062,43.942905]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",a2f6cc03-6661-43f8-88ef-d40d31452daa,"Cc Monthieu, 140 rue de la montat, 42000 SAINT ETIENNE",42218,"[4.4240417,45.4404602]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",1bd99394-a431-4002-bf3a-18296510e41d,"Rue des Usines, 31150 FENOUILLET",31182,"[1.4003605,43.69259229]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",01a15789-7b36-4f83-825e-758f515ea20b,0 Avenue de la Folie 84000 Avignon,,"[4.828155,43.947206]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6e34e8b2-20a3-467a-bb4c-b8de6af9a091,"Avenue de Bredasque, 13090 AIX EN PROVENCE",13001,"[5.417452,43.532883]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",f9daa0a3-8910-4651-a364-43f1464cd438,12 Rue Des Chantiers 78000 Versailles,,"[2.136693,48.79661]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",7c0bf84b-9f12-4e07-8ba4-15a90904ded5,107 Traverse de Felibrige 84450 Jonquerettes,,"[4.936124,43.948985]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",2c46d872-8cdd-4c4e-a878-911846380b1a,27 Boulevard des Îles 92130 Issy-les-Moulineaux,,"[2.249932,48.822635]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",d0d6f032-f529-4976-98eb-e9e07c379e15,1 Place du 15eme Corps 83990 Saint-Tropez,,"[6.640612,43.269507]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",8470b0a5-6642-4ef4-9215-e4c130d3141f,1 Route des Salins 83990 Saint-Tropez,,"[6.690518,43.256472]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c2705c7d-dcf1-4872-af3c-6c5ec1328e7a,27 Boulevard Gallieni 92130 Issy-les-Moulineaux,,"[2.26765,48.827423]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",07c53a38-a0f5-41d6-9c74-9a2c9375008a,1 Hopital Antoine Beclere 92140 Clamart,,"[2.255335,48.786899]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",ee619486-8dba-4dcf-95a8-5ad7393adc1b,142 Rue de la république 84310 Morière,,"[4.90471,43.942662]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",0d52ba68-232e-4d14-8889-93565e40f77b,1 autoroute A6 aire de service de la chaponne 89420 Maison Dieu,,"[4.034802,47.503373]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",5e82e46c-cee1-4043-9879-15037e8bab64,D114 84400 Sivergues,,"[5.403812,43.82887]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",9c6f2f06-9735-4b5d-9c95-e28422cfdd73,1 Place Ferrari 92140 Clamart,,"[2.262841,48.798985]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",3efd1b07-2b74-43f6-a186-59d038ae714d,"Avenue Louis Bazerque, 31100 Toulouse",31555,"[1.39155,43.56945]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",9f68116e-488d-46e9-9045-8db41a42f52b,"29 Les Montagnes, 16430 Champniers",16078,"[0.17878,45.69066]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",8216a27e-abd9-453a-84b6-b67499a5e7f3,111 Rue Buzenval 92380 Garches,,"[2.204549,48.85204]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",ec93818e-7566-49c9-bcbb-a7e239ca88bd,168 Boulevard du Général de Gaulle 92380 Garches,,"[2.18696,48.838587]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",a0dcd62a-957b-497c-8aa1-a2dd62042543,"  A10, Aire de Saint-Léger, Saint-Léger  17800  France",,"[-0.59942,45.609308]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b56a7f61-2637-4ae5-b48b-9a4c3ac0de9d,"47  Rue de Gueynard, Gauriaguet  33240  France",,"[-0.399323,45.058926]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6cb5e6b5-19fd-46bd-8d06-be81e32df048,"2  Rue Fontaine de Montigné, Vezin-le-Coquet  35132  France",,"[-1.742079,48.105141]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",26fd9a9c-4a10-411e-9317-c0e821db21c0,Impasse Saint Exupéry 42160 ANDREZIEUX BOUTHEON,42005,"[4.292167,45.523472]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",fd5fd8b3-96c4-452a-9277-4b18e358deec,"114  Rue de Royan, Saint-Yrieix-sur-Charente  16710  France",,"[0.130311,45.663411]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6cc47765-3d96-4e7d-b2f0-d40b1fb46541,"1  Rue Velpeau, Antony  92160  France",,"[2.302183,48.756523]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",631c1bcf-ae48-4c8c-9e52-9880b47f16c7,"Rue Charles Largeteau, 85700 Pouzauges, France",85182,"[-0.846115,46.77455]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",07c6aa1c-c880-4fe3-99f3-b82d45de805c,"17 Pl. Maucaillou, 33450 Saint-Sulpice-et-Cameyrac, France",33483,"[-0.3911734,44.9129121]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",a136371c-d01d-4e3c-a836-9de4498cff3c,62 Rue du Moulin des Prés,75056,"[2.3534374,48.8264812]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",01bb5546-dfb2-42c9-b703-ddf50a9d228f,Avenue Des Ligures,83019,"[6.3505893,43.1379408]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",61cae289-0e59-40b7-85fb-ee6e5a58e414,Av. du 8 Mai 1945,71540,"[4.4405781,46.7798751]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",beb85619-64a6-46be-9c5f-ff85835d559f,49 RUE DE MONTBELIARD25150 PONT DE ROIDE,25463,"[6.7717784,47.3873487]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",2dd21197-68ee-49fa-8664-ed74cbca4a09,"ROUTE DE FOUGERES, 53000 Laval",,"[-0.792074,48.084951]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",bb891140-d641-4e67-b831-e5677c1007ff,"Route de Porto Pollo, 20113 Olmeto",,"[8.850577,41.697076]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",ec1c88dd-a75b-4d4a-b29e-6cf62534cbe3,"Quai de Brazza, 33100 Bordeaux",,"[-0.549297,44.856072]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b1f4ec7d-6a48-4b02-83c7-f3f03963b045,"165  Boulevard des Trappistines, Laval  53000  France",,"[-0.777418,48.059198]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",dd2944cd-1ef5-4974-88a0-86d317e77996,"34 Rue de Bénodet, 29000 Quimper",,"[-4.107662,47.987275]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",294437c6-d91f-452c-bf7f-8b901fbc9c29,"Rue Mouranchon, 13015 Marseille",,"[5.365786,43.323638]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",97d25876-7ef0-4d0b-9e39-38634ad1d17b,"2 Rue Michel Ange, 44600 Saint-Nazaire",,"[-2.268816,47.257864]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",790c9341-37a9-4faa-a250-2b9b0f2db1ae,"Rue de Longifan, 38530 Chapareillan",,"[5.993178,45.467798]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",0df5320f-9c67-4bb4-b601-6519b6e697c5,"Rue de Châtillon 55, 25480 École-Valentin",,"[5.99182,47.282813]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",f81d1568-4f4c-44df-8e45-441f9da4a4d2,"121 Route d'Orléans, 45110 Châteauneuf-sur-Loire",,"[2.196621,47.860286]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c15edcc3-a8b5-4a72-8d72-94c32d6b11e2,"Boulevard de la Cartonnerie 3, 13011 Marseille",,"[5.458861,43.292848]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",8d1c683e-876e-48c9-8e07-3ee1c0dfbf73,"187 Rue Calmette et Guérin, 14100 Lisieux",,"[0.255977,49.150994]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",a1790c73-72ce-433a-9bfe-95c5c7dfda3d,"  D113, Tournans  25680  France",,"[6.332955,47.407277]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",1d191216-f54b-48f8-b2d8-4376dfb57ca0,"139 Rue de l'Île Coquet, 76410 Tourville-la-Rivière",,"[1.100633,49.330993]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",67bb5178-78f3-4602-afdf-22ad685e9138,2 Rue Marcel Dassault 69740 GENAS,69277,"[4.9854287,45.7263254]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",5dfb333b-d390-460c-8ab8-e62e32dc9401,"  Avenue du Général de Gaulle, La Brigue  06430  France",,"[7.616321,44.063348]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",f6f33bf8-0bee-4a43-b540-20ba444ce1f4,1006 Chemin Des Gourettes,63700,"[6.975911,43.6138655]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",06b80911-563a-423d-b813-2538bbebf61c,35-49 Rue Olivier Métra,75056,"[2.3933566,48.8735434]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",5e409f93-9e4c-4f93-b864-2a143dc0f261,102 Boulevard Raymond Poincaré 92380 Garches,,"[2.170362,48.83852]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",fd4ace87-80c4-4296-a3ac-9beaf9b1b3f1,1 Rue Marcelin Berthelot 93700 Drancy,,"[2.445813,48.921675]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",f73e879a-1814-481f-859b-0ff43faeee47,1143 Bd Saint-Vincent-de-Paul,40279,"[-1.0395904,43.7292]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",435b083b-7743-4d00-bdbc-b586b9717b45,116 Rue Sadi Carnot 93700 Drancy,,"[2.44046,48.92568]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b06437df-4229-4124-858c-7ca5e6182b3d,0 Place du 8 Mai 1945 94340 Joinville-le-Pont,,"[2.466818,48.816785]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",185bc0cf-7a30-4494-95f2-c5f47cc0661e,1 Place Verdun 94340 Joinville-le-Pont,,"[2.473871,48.820182]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b48adc6a-e5ce-42a8-b568-9ddc13b4fcb4,"189 Rue de Jersey, 50380 Saint-Pair-sur-Mer, France",50532,"[-1.544605,48.814515]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c7e7376f-e898-41db-99e8-ae60831834d3,"Village Le Rouret en Ardèche, Le Domaine du Rouret, 07120 Grospierres, France",07101,"[4.276874,44.380677]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",31f45152-d35a-4f29-8ea9-79bf343822d6,18 place Mozart 94340 Joinville-le-Pont,,"[2.475489,48.824539]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",e6d5c95b-09e2-4830-8600-57c0c35660d1,1 Place de la Gare 92380 Garches,,"[2.186172,48.838071]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",8f8410cf-6ac5-4ca1-8221-bcf0b02014ca,"Burger King Berck, 75 Rés les Chardons, 62600 Berck, FranceLIEU-DIT LA MOLLIERE, ANGLE DU BOULEVARD DE PARIS ET DE LA RD 940",62108,"[1.595646,50.402691]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",33a7a306-7e12-4f69-95b8-fe4c581d019f,7 Rue de Cuire,69123,"[4.8300709,45.7761075]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b28f042e-1b75-45d6-8957-d1ed5ef842e2,19 Rue Alexandre Mari 06000 Nice,,"[7.273936,43.696274]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6b172396-a8c5-4707-b2c6-3227b32b0a57,"Rond Point Madame de Mondonville, 31000 TOULOUSE",31555,"[1.45273872,43.64244457]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",5ab5124d-b76b-4b8e-bc3c-e648854fd7f6,Rue De La Gare 14330 LE MOLAY-LITTRY,14370,"[-0.87413,49.246074]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",d9b932a9-bb4f-488d-9cf5-137066842d3e,45-47 Rue Georges Clémenceau,85051,"[-1.048672,46.6818948]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",18f28a35-3664-48b1-a82b-8465b18839c4,"49 Rue Alexandre Dumas, 80090 Amiens, France",80021,"[2.2970411,49.8712485]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",399ab1d8-b435-495d-851c-c891b88827db,"112  Chemin de Lubet, Saint-Pierre-du-Mont  40280  France",,"[-0.487536,43.867961]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",2a49c5d6-2094-43df-8c79-ac009e0f9881,6-8 Rue Charles Domercq,33063,"[-0.5552188,44.8288302]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",1a9fc698-f547-4678-8f9d-f693168e6cd6,270 Bd de la République,33005,"[-1.1027147,44.7453664]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6bb79b6a-9c93-4b3c-a673-bfc62ca4fec0,"9  Chemin de Ronde, Nitry  89310  France",,"[3.876376,47.672286]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",3f459c2e-8869-41c8-afe0-a5574861c2b1,"Rue du Canivet, 801 Rte de Paris",76475,"[1.1781267,49.3964535]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",209ab289-6e95-42a9-aaf9-651a5d80a9a4,QUARTIER CASSOULIN 13690 GRAVESON,13045,"[4.780463,43.847056]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",70bcc5a7-600c-4b6a-b509-2c538a101909,"Le Suquet, 19320 Marcillac-la-Croisille",,"[2.034558,45.270911]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",5c713b70-fa3d-48e5-9e52-c8a7121603b3,47 Rue Saint-Philippe 06000 Nice,,"[7.255477,43.698197]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",4cf2a220-32c1-4ee7-8d3d-c3dc7daaeeb8,"2 Bd de la Libération, 93200 Saint-Denis, France",93066,"[2.340613,48.928721]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",acc68444-0973-4f91-b7ef-310e9056b28f,"1 Rue de Hanau, 67350 Val-de-Moder, France",67372,"[7.591561,48.843317]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6a8906a1-23e4-4370-8f5e-faa7df8959e5,"Grand Mail, 2 Bd Saint-Vincent-de-Paul",40279,"[-1.0391767,43.7280727]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",28bc99c0-ee97-4088-b800-de1e55003f49,43 Rue Raymond Poincaré,54395,"[6.1704963,48.6894844]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",ef2f5ba8-f518-44c7-a71e-44cc14953a43,4-6 Rue Mortier,69123,"[4.841976,45.7567579]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",74b695a6-43fd-4700-8ed9-57a0ea1262eb,73 Bd de la République,92064,"[2.2128907,48.8468861]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",7c4926b9-17ab-4e41-af38-cfa3e429c51f,27 Avenue de Valombrose 06100 Nice,,"[7.278792,43.725364]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c3f0e2c0-d328-4c71-aa04-16b261d77b1a,Rue des Bruyères - Zone de Loisirs - Lieu dit Pied Mourteau,33227,"[-0.2658855,44.5444843]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",96802548-6222-491e-846b-d0fdba25cd51,"Rue James Tobin, 59187 Dechy, France",59170,"[3.10565,50.3414147]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",d3b69e3c-e706-492d-92a9-3ac6ad58c816,Chemin des montilles 34350 Vendres,63712,"[3.255973,43.232209]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c1b8078f-3565-4da0-a8ed-a8cbe335852c,"180 rue Emile Zola, 80450 Camon",80164,"[2.3423507,49.8969455]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",24dfbc25-b949-4aa8-ac3d-a1269190b372,23 Avenue des Fontenelles 35400 Saint-Malo,35288,"[-1.9797605,48.6682107]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b66c7421-1d48-4198-960c-b7d811977f16,"  A10, Aire de Meillac, Cubzac-les-Ponts  33240  France",,"[-0.432787,44.975352]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",2ac6adbb-b07f-4f4a-8ff5-16e97666113d,"Impasse des Delphiniums, 83130 Ollioules",,"[5.84624579,43.12165184]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",be803652-35ae-4b94-a83e-8ad279eb38aa,"123  Route d'Espalion, Onet-le-Château  12850  France",,"[2.595174,44.388486]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",cbae81bd-b386-43bc-99e7-a816274b34a3,"5  Esp. Charles de Gaulle, 92000 Nan..., Nanterre  92000  France",,"[2.223229,48.895733]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",23c2f3f1-dfb1-4548-9401-12eef0d801d4,2 Rue Carnot Bis 78000 Versailles,,"[2.124515,48.80698]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",7e4c61b7-9628-4ade-940e-70c29c14826a,41 Avenue de Sceaux 78000 Versailles,,"[2.13043,48.797825]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",43d8cf07-06e4-4f77-9fc5-d5743e164e33,75 Le Village 84740 Velleron,,"[5.027168,43.955152]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",d1198503-426f-4d05-b845-08fe3bb9d482,"4  Rue de l'Orgeval, Coulommiers  77120  France",,"[3.089071,48.802722]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6d2d4be6-1cf8-4ad0-a2fb-54059306c6f2,"Château du Fey (Lieu-dit, 89300 Villecien, France",89452,"[3.330907,48.01435]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",bd087bbf-242e-4988-b304-24b4588e70b6,"150  Rue de Tillé, Beauvais  60000  France",,"[2.097651,49.457892]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",0164959e-f48b-422a-9ea0-39a9a4c30da9,"77  Avenue du Président Roosevelt, Saint-Memmie  51470  France",,"[4.382431,48.945131]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",83547eaf-5dc4-4c6b-9d6f-07733a79f79f,"33  Route de Bray, Provins  77160  France",,"[3.286941,48.554611]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",27a83d79-8aaa-444e-8ef5-ef4957c93b21,"4  Boulevard Moïse Foglia, Audincourt  25400  France",,"[6.840731,47.487261]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6a89b381-f0de-44c8-8db1-ddad3a81c380,"1 Place Pierre Semard, 76470 Le Tréport",,"[1.376171,50.062827]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",10e15af9-f96b-438b-92e2-fd341c1e2284,"  Rue Antoine Parmentier, Saint-Quentin  02100  France",,"[3.263228,49.851053]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",79d9575a-4d7e-45d5-87b6-95124a4b0584,"  Camí de la Mar, Saint-Cyprien  66750  France",,"[3.021834,42.61607]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",9ef162a3-d64b-47a9-ba12-ce89bdcd992b,D319 Rue du Fossé du Bois,89013,"[3.5407144,47.8529826]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",bd3fa7a7-c5ab-4625-9847-4716e9f449a5,"6 Rue de la Haye, 88600 Aydoilles, France",88169,"[6.5652006,48.2028718]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",c6fd906c-e27e-48c5-bc02-9d4cf18bcf2b,"1 rue de Bernex, 51370 Saint-Brice-Courcelles",,"[4.0054,49.281357]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",f6b6ab39-c926-4415-a43a-e0daee649e29,"Route de saint cyprien, 20137 lecci",,"[9.310802,41.665633]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",9c83a1ae-3ec3-433f-ae37-21773a36ac41,"avenue François Mitterrand, 95300 Pontoise",,"[2.084439,49.043496]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",d6a1b750-cde9-488a-8d1c-32730e1a74b1,"Route du Bois du Nevet, 29180 Locronan",,"[-4.223356,48.091111]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",ae765b4f-e51f-45d7-b9d6-097c858ad7b3,"53 Rue de la République, 80000 Amiens",,"[2.296075,49.89023]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",7494d429-4291-4951-8852-8807213de6a7,"33 Avenue Foch, 19400 Argentat-sur-Dordogne",,"[1.93314,45.093281]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",3ad5c46d-833b-41e4-b03e-e2953a50e45b,"Chemin de la Fossella 310, 66100 Perpignan",,"[2.892236,42.67296]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",50f14593-7775-4ace-bf0e-4aa008fc6711,"3 Rue Louis Delage, 95310 Saint-Ouen-l'Aumône",,"[2.120594,49.035085]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",0094b03f-03c3-498a-8261-baa1cc4f05f4,1 boulevard Pasteur 42160 ANDREZIEUX BOUTHEON,42005,"[4.257074,45.525924]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",e55b59eb-8754-41e2-ac10-1181374d92d8,Place du Heyd 07200 Vogüe,,"[4.418393,44.539131]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",660d1d36-cbb6-49ed-ba5a-d7637ebe6b52,"Centre Commercial, Rue du Bois Cany 76120 Le Grand-Quevilly",,"[1.044209,49.416576]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",e6891253-5f4e-4832-a182-4c976db54a4f,"7  Rue Louis Chappee, Saint-Saturnin  72650  France",,"[0.166481,48.052051]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",8b955453-f1e0-4fa0-acd7-6882c6e7fe85,"Rue de la liberté, 80100 ABBEVILLE",80001,"[1.8678295,50.0958814]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",64f383cd-21f6-48e5-8555-d352d4f30dbd,4 avenue du Vieil Étang,78423,"[2.039209,48.7932189]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6727e9c0-601e-43bd-9fc5-159675174bbe,1 Rdpt Pablo Neruda,22278,"[-2.7918916,48.5205421]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",31b33094-971a-45b4-a4da-3307989f7303,"  Marché au cadran L'Empereur, Ussel  19200  France",,"[2.268711,45.517324]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",acf5c285-9750-4bd7-9606-a3c24ac6b959,58 Chem. de Patafloux,13026,"[5.162965,43.390584]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",77bca9be-ea7e-42bd-b59a-efd0f94a0f9e,46 Av. Gabriel Péri,38421,"[5.7551792,45.1867914]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",0c45dfef-99e7-46fa-8e11-2279139c817e,Zac Du Mont Joie Rue Du Mont Joie 62280 SAINT-MARTIN-BOULOGNE,62758,"[1.642631,50.7293214]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b71e3e90-0f29-4f95-8ec4-37833e978a48,90 Av. des 40 Journaux,33063,"[-0.5684344,44.8797093]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",6822c1b9-414f-45ea-9a50-e9e6019584fe,"Rte nationale, 08140 Bazeilles, France",08053,"[4.9736129,49.6848029]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",b2e8a010-9299-461e-96b6-82562035fc5e,"T10, 20137 Porto-Vecchio",,"[9.27773,41.603981]"
"July 23, 2024, 11:30 AM","July 23, 2024, 11:30 AM",0a361477-b75b-49c6-b535-3099e949f76b,"6  Rue des Renardats, Nevers  58000  France",,"[3.166872,46.995605]"
